ImageNumber,ObjectNumber,AreaShape_Area,Location_Center_X,Location_Center_Y
1,1454,201,1547.52736318,1863.14925373
1,1455,112,723.125,1866.5625
1,1456,178,1224.60674157,1867.49438202
1,1457,197,48.9340101523,1865.74619289
1,1458,406,1739.22660099,1875.08374384
1,1459,136,746.801470588,1872.91176471
1,1460,219,1143.67123288,1872.99086758
1,1461,332,981.295180723,1872.0
1,1462,243,609.222222222,1877.30452675
1,1463,206,337.90776699,1877.51456311
1,1464,204,637.524509804,1879.43137255
1,1465,154,742.383116883,1881.2012987
1,1466,511,1720.66144814,1873.23679061
1,1467,117,1993.42735043,1878.34188034
1,1468,761,932.956636005,1877.91721419
1,1469,777,1675.22522523,1878.36808237
1,1470,132,1157.31060606,1886.3030303
1,1471,229,1701.76855895,1893.82969432
1,1472,229,185.262008734,1893.79039301
1,1473,312,574.294871795,1899.13461538
1,1474,215,633.8,1899.75813953
1,1475,154,689.753246753,1898.53896104
1,1476,124,1653.59677419,1900.48387097
1,1477,290,1668.19655172,1902.36896552
1,1478,105,1706.60952381,1901.14285714
1,1479,313,942.897763578,1901.76996805
1,1480,233,1926.14592275,1902.46351931
1,1481,255,60.3882352941,1907.36470588
1,1482,214,1762.58878505,1906.77102804
1,1483,454,347.394273128,1909.969163
1,1484,213,663.666666667,1911.37089202
1,1485,284,1688.17957746,1908.91901408
1,1486,252,1012.17857143,1910.9484127
1,1487,319,1726.84012539,1913.22884013
1,1488,146,976.787671233,1913.37671233
1,1489,205,1616.85365854,1917.19512195
1,1490,128,1780.7890625,1913.78125
1,1491,239,76.1673640167,1914.13389121
1,1492,284,1818.50352113,1921.28873239
1,1493,231,307.268398268,1913.82683983
1,1494,158,821.886075949,1916.16455696
1,1495,324,1704.58024691,1921.6882716
1,1496,243,1876.51028807,1919.94650206
1,1497,220,1924.67727273,1917.45909091
1,1498,253,606.486166008,1927.85375494
1,1499,327,907.993883792,1922.57492355
1,1500,69,1556.20289855,1922.44927536
1,1501,267,1788.08614232,1931.83146067
1,1502,176,821.596590909,1926.93181818
1,1503,435,1740.29425287,1925.0045977
1,1504,45,690.911111111,1929.86666667
1,1505,136,1109.50735294,1929.90441176
1,1506,289,492.688581315,1930.09342561
1,1507,213,650.291079812,1938.38028169
1,1508,80,723.2875,1931.5625
1,1509,399,1718.98245614,1934.64661654
1,1510,221,1754.07692308,1935.44343891
1,1511,352,374.21875,1934.09943182
1,1512,203,1389.68472906,1937.2955665
1,1513,223,1904.87892377,1942.98654709
1,1514,89,916.539325843,1934.79775281
1,1515,256,1684.55859375,1940.8125
1,1516,151,1641.8410596,1942.0397351
1,1517,304,899.710526316,1947.79605263
1,1518,231,170.168831169,1952.73160173
1,1519,202,873.846534653,1946.55940594
1,1520,194,1190.22164948,1943.82474227
1,1521,58,1446.25862069,1949.0862069
1,1522,295,942.115254237,1950.27457627
1,1523,226,1858.98672566,1952.69026549
1,1524,406,1153.71428571,1951.0862069
1,1525,361,1671.06925208,1954.21883657
1,1526,203,778.482758621,1953.77339901
1,1527,176,842.176136364,1951.25568182
1,1528,213,803.704225352,1963.657277
1,1529,325,1725.95076923,1956.44307692
1,1530,151,502.178807947,1960.88741722
1,1531,222,649.756756757,1960.68468468
1,1532,194,1253.44845361,1960.97938144
1,1533,187,1818.60427807,1955.52406417
1,1534,204,22.637254902,1965.65196078
1,1535,196,1382.90306122,1961.39285714
1,1536,552,1709.21376812,1962.15942029
1,1537,119,993.907563025,1966.59663866
1,1538,403,461.697270471,1962.51364764
1,1539,126,1677.81746032,1968.38888889
1,1540,227,580.524229075,1966.73127753
1,1541,339,739.0,1973.07669617
1,1542,157,1158.94904459,1972.24203822
1,1543,405,1732.07654321,1976.31111111
1,1544,135,1773.55555556,1971.32592593
1,1545,330,204.645454545,1976.90606061
1,1546,232,931.521551724,1973.45689655
1,1547,200,1224.46,1978.135
1,1548,153,1714.32026144,1979.05882353
1,1549,207,499.086956522,1977.23188406
1,1550,321,1689.59501558,1982.34890966
1,1551,130,522.638461538,1984.60769231
1,1552,221,817.837104072,1982.19004525
1,1553,187,1659.60962567,1989.95187166
1,1554,237,1254.76371308,1987.67088608
1,1555,538,1154.76579926,1989.20260223
1,1556,185,328.578378378,1993.18378378
1,1557,393,905.048346056,1991.61323155
1,1558,149,1723.53691275,1994.05369128
1,1559,210,1672.7,1994.42857143
1,1560,188,1957.9893617,1991.9893617
1,1561,44,779.068181818,1997.0
1,1562,219,651.625570776,1992.99086758
1,1563,212,1645.46226415,1993.04245283
1,1564,272,1696.86764706,1992.86029412
1,1565,98,1777.07142857,1995.62244898
2,1,62,428.14516129,2.61290322581
2,2,58,1316.25862069,1.86206896552
2,3,39,1399.0,1.53846153846
2,4,123,1547.3495935,3.25203252033
2,5,54,1862.57407407,1.74074074074
2,6,162,1289.80864198,3.64814814815
2,7,267,1655.26966292,7.93632958801
2,8,290,1835.08275862,8.48275862069
2,9,129,604.465116279,11.2558139535
2,10,81,776.061728395,15.5185185185
2,11,237,1444.61603376,18.94092827
2,12,232,1620.52586207,18.3146551724
2,13,247,1683.96356275,14.9068825911
2,14,199,1796.5678392,17.2110552764
2,15,133,1928.66165414,21.5413533835
2,16,280,9.90357142857,20.2642857143
2,17,224,1879.48660714,23.4196428571
2,18,219,1056.63013699,26.4703196347
2,19,194,1074.72164948,29.4020618557
2,20,142,1473.32394366,34.5985915493
2,21,151,1390.31788079,34.1059602649
2,22,109,1427.29357798,36.9633027523
2,23,186,181.26344086,40.4301075269
2,24,280,1290.14285714,42.35
2,25,192,1406.53125,40.0052083333
2,26,225,1564.80888889,45.4444444444
2,27,73,1675.24657534,44.7123287671
2,28,402,1321.38308458,40.4378109453
2,29,268,1346.21268657,48.7313432836
2,30,243,1800.6090535,45.9341563786
2,31,217,1966.80645161,54.5806451613
2,32,232,364.521551724,54.4827586207
2,33,151,1744.66887417,52.5695364238
2,34,119,1909.03361345,55.5042016807
2,35,219,643.785388128,58.2648401826
2,36,127,35.5590551181,58.5905511811
2,37,46,1924.76086957,59.6956521739
2,38,499,1596.35871743,53.4168336673
2,39,607,1705.79406919,58.3311367381
2,40,273,1853.96336996,63.7289377289
2,41,135,143.97037037,61.9333333333
2,42,311,1520.36655949,62.8424437299
2,43,277,1746.88808664,66.4368231047
2,44,486,1484.66460905,72.4156378601
2,45,222,992.108108108,69.1846846847
2,46,194,1664.62371134,72.5257731959
2,47,260,1361.25,68.4
2,48,353,1570.82719547,69.328611898
2,49,161,1694.77639752,72.5900621118
2,50,197,868.258883249,84.9949238579
2,51,92,1991.43478261,80.2065217391
2,52,177,185.395480226,84.5310734463
2,53,283,1528.13074205,85.3604240283
2,54,333,1975.54054054,85.1951951952
2,55,52,1199.86538462,86.0961538462
2,56,175,1749.0,87.1657142857
2,57,123,1555.81300813,89.593495935
2,58,293,1828.50511945,90.4163822526
2,59,203,1377.10344828,97.2857142857
2,60,118,1602.84745763,99.2457627119
2,61,186,1148.55913978,98.7419354839
2,62,194,1537.2628866,106.221649485
2,63,47,265.744680851,103.021276596
2,64,233,1678.35193133,100.296137339
2,65,95,358.073684211,105.178947368
2,66,222,1283.63513514,102.054054054
2,67,101,1755.06930693,104.98019802
2,68,62,1797.19354839,108.967741935
2,69,141,318.560283688,113.971631206
2,70,371,1588.73584906,117.409703504
2,71,282,1624.4929078,115.333333333
2,72,252,1748.72222222,121.865079365
2,73,67,849.328358209,124.850746269
2,74,344,1940.28488372,126.447674419
2,75,217,1909.59907834,127.483870968
2,76,72,1783.20833333,132.333333333
2,77,273,1470.84981685,129.091575092
2,78,307,1702.27035831,142.182410423
2,79,178,1757.16853933,142.54494382
2,80,229,817.135371179,144.35371179
2,81,335,1811.62089552,146.895522388
2,82,239,1852.10041841,148.263598326
2,83,210,1584.24761905,149.195238095
2,84,253,1607.48616601,146.671936759
2,85,849,1292.56537102,148.22614841
2,86,207,1259.20289855,153.980676329
2,87,178,1983.7752809,168.629213483
2,88,62,1752.14516129,172.887096774
2,89,63,1760.3968254,170.603174603
2,90,530,1271.95283019,180.469811321
2,91,186,142.553763441,183.946236559
2,92,261,1830.89655172,180.134099617
2,93,223,1735.33183857,186.64573991
2,94,151,421.026490066,185.006622517
2,95,265,1807.20754717,186.418867925
2,96,60,1979.2,190.533333333
2,97,236,1240.31355932,189.538135593
2,98,105,1921.63809524,192.552380952
2,99,243,1561.83539095,200.633744856
2,100,171,1517.80116959,208.076023392
2,101,153,232.673202614,207.450980392
2,102,102,1087.31372549,211.264705882
2,103,244,1244.49590164,208.606557377
2,104,241,1959.71369295,216.414937759
2,105,83,510.879518072,218.481927711
2,106,767,1753.863103,206.645371578
2,107,227,1835.78414097,218.810572687
2,108,226,971.915929204,228.672566372
2,109,236,102.288135593,227.042372881
2,110,98,754.632653061,224.765306122
2,111,448,1760.52008929,237.790178571
2,112,99,1876.31313131,235.696969697
2,113,346,1829.29768786,235.589595376
2,114,223,1203.02690583,238.071748879
2,115,169,1931.31952663,243.786982249
2,116,159,33.572327044,247.918238994
2,117,244,1981.0204918,247.442622951
2,118,228,18.7631578947,254.355263158
2,119,249,1848.08433735,250.666666667
2,120,199,1236.94472362,259.095477387
2,121,129,1150.29457364,261.03875969
2,122,216,922.625,273.25
2,123,292,1840.23630137,264.25
2,124,335,1155.66865672,272.68358209
2,125,107,1893.82242991,273.336448598
2,126,136,261.455882353,273.022058824
2,127,161,388.192546584,273.602484472
2,128,218,366.366972477,271.394495413
2,129,102,409.441176471,275.794117647
2,130,77,1996.68831169,279.896103896
2,131,258,291.38372093,277.589147287
2,132,54,950.962962963,278.222222222
2,133,192,750.234375,283.822916667
2,134,256,1808.078125,282.94140625
2,135,232,1928.46982759,277.706896552
2,136,75,1099.38666667,284.653333333
2,137,266,1137.4962406,283.755639098
2,138,208,1015.81730769,285.475961538
2,139,334,1902.46706587,294.562874251
2,140,217,21.9124423963,306.66359447
2,141,218,88.6376146789,311.266055046
2,142,210,1365.3047619,311.347619048
2,143,176,773.823863636,315.215909091
2,144,162,151.796296296,318.283950617
2,145,236,1103.5,321.046610169
2,146,102,137.794117647,320.196078431
2,147,178,62.7247191011,327.196629213
2,148,220,1087.38636364,325.622727273
2,149,164,1170.84146341,329.804878049
2,150,135,1767.57777778,330.962962963
2,151,109,936.76146789,331.165137615
2,152,180,972.155555556,331.055555556
2,153,470,1288.30851064,335.036170213
2,154,233,1980.30472103,331.931330472
2,155,186,277.231182796,332.758064516
2,156,164,1893.80487805,335.384146341
2,157,157,1510.0,340.78343949
2,158,39,1997.17948718,340.282051282
2,159,455,809.569230769,337.868131868
2,160,65,862.569230769,343.692307692
2,161,215,587.455813953,348.595348837
2,162,236,603.43220339,348.919491525
2,163,188,1060.31914894,350.606382979
2,164,230,1823.4826087,354.252173913
2,165,228,1663.49561404,353.995614035
2,166,86,1001.80232558,357.058139535
2,167,240,927.479166667,361.083333333
2,168,250,636.876,367.068
2,169,458,1048.82751092,369.325327511
2,170,195,992.394871795,366.215384615
2,171,47,1996.57446809,365.595744681
2,172,227,1762.62114537,371.731277533
2,173,227,1965.05286344,370.185022026
2,174,211,359.118483412,379.374407583
2,175,217,1034.15668203,381.3640553
2,176,250,974.944,380.616
2,177,210,1010.40952381,386.357142857
2,178,231,675.060606061,389.121212121
2,179,703,994.79658606,393.436699858
2,180,143,1901.46153846,393.328671329
2,181,659,975.429438543,400.025796662
2,182,240,309.95,400.7
2,183,214,1404.97196262,403.61682243
2,184,97,1728.0,406.010309278
2,185,211,946.199052133,408.151658768
2,186,48,350.729166667,408.0625
2,187,185,127.32972973,414.551351351
2,188,107,1185.22429907,411.23364486
2,189,247,323.975708502,425.174089069
2,190,163,1217.09202454,419.834355828
2,191,337,1678.22551929,423.590504451
2,192,160,287.05,421.125
2,193,192,681.755208333,427.598958333
2,194,120,842.125,427.783333333
2,195,44,820.340909091,430.340909091
2,196,119,1954.51260504,429.596638655
2,197,91,1129.0989011,430.461538462
2,198,66,1637.13636364,432.484848485
2,199,232,1299.62931034,436.431034483
2,200,247,1729.50202429,432.813765182
2,201,221,1268.28959276,436.004524887
2,202,241,1321.75518672,438.182572614
2,203,209,1140.61722488,448.200956938
2,204,178,1000.31460674,452.04494382
2,205,143,647.293706294,456.706293706
2,206,248,1627.17741935,465.443548387
2,207,401,1192.0074813,463.274314214
2,208,193,1969.29533679,461.352331606
2,209,212,468.216981132,473.933962264
2,210,188,751.792553191,472.680851064
2,211,207,427.859903382,474.212560386
2,212,444,1169.60135135,475.335585586
2,213,46,1561.39130435,481.347826087
2,214,227,1098.51101322,491.321585903
2,215,622,1480.63504823,489.282958199
2,216,247,209.129554656,493.643724696
2,217,233,665.287553648,491.622317597
2,218,88,1172.80681818,496.318181818
2,219,161,1210.94409938,500.621118012
2,220,255,223.996078431,500.733333333
2,221,218,680.876146789,498.155963303
2,222,184,1908.70652174,500.864130435
2,223,122,1556.98360656,518.836065574
2,224,197,775.091370558,515.269035533
2,225,250,219.832,516.8
2,226,110,1186.27272727,521.681818182
2,227,60,685.983333333,530.316666667
2,228,203,1286.39408867,526.014778325
2,229,227,1533.37444934,531.511013216
2,230,221,239.208144796,527.538461538
2,231,155,945.638709677,537.838709677
2,232,108,34.6759259259,541.12962963
2,233,103,1403.3592233,542.572815534
2,234,214,839.112149533,560.247663551
2,235,85,1494.49411765,563.435294118
2,236,422,385.220379147,565.751184834
2,237,169,469.840236686,570.775147929
2,238,194,1319.50515464,568.773195876
2,239,171,1681.38011696,575.538011696
2,240,103,1448.17475728,576.0
2,241,183,1368.12568306,572.344262295
2,242,237,1176.76371308,576.451476793
2,243,192,840.416666667,582.130208333
2,244,202,1229.96534653,588.267326733
2,245,240,455.958333333,587.2625
2,246,602,126.26744186,593.274086379
2,247,193,955.227979275,591.559585492
2,248,227,1169.25991189,594.45814978
2,249,198,654.227272727,593.858585859
2,250,310,156.893548387,597.616129032
2,251,217,1872.16589862,597.105990783
2,252,338,1978.69526627,599.837278107
2,253,318,502.440251572,599.468553459
2,254,189,1217.53439153,608.62962963
2,255,297,108.016835017,605.855218855
2,256,764,183.791884817,603.403141361
2,257,161,1427.28571429,608.322981366
2,258,180,213.727777778,607.866666667
2,259,238,90.6428571429,608.537815126
2,260,107,1486.39252336,612.299065421
2,261,78,1794.71794872,608.807692308
2,262,194,378.386597938,612.427835052
2,263,216,804.773148148,618.00462963
2,264,215,1934.33023256,623.176744186
2,265,214,827.355140187,634.280373832
2,266,217,911.861751152,637.829493088
2,267,155,231.4,648.206451613
2,268,376,1926.47340426,651.271276596
2,269,362,785.165745856,654.76519337
2,270,81,1567.49382716,659.049382716
2,271,342,503.897660819,665.277777778
2,272,407,367.577395577,667.513513514
2,273,441,1375.17913832,668.024943311
2,274,54,1922.98148148,673.740740741
2,275,394,1357.30456853,674.23857868
2,276,180,1655.21666667,673.8
2,277,138,511.420289855,676.905797101
2,278,129,1000.82945736,692.007751938
2,279,191,1546.97382199,695.376963351
2,280,161,103.546583851,698.48447205
2,281,232,205.125,698.939655172
2,282,112,552.651785714,707.026785714
2,283,115,1212.20869565,705.965217391
2,284,234,258.158119658,706.230769231
2,285,183,830.103825137,708.382513661
2,286,167,230.574850299,716.161676647
2,287,220,1593.84545455,719.554545455
2,288,202,1866.02475248,717.732673267
2,289,241,621.265560166,719.87966805
2,290,216,1427.01388889,722.606481481
2,291,286,851.601398601,723.646853147
2,292,210,134.966666667,739.804761905
2,293,412,720.791262136,736.752427184
2,294,225,847.586666667,742.546666667
2,295,156,869.057692308,746.583333333
2,296,218,1681.39908257,748.568807339
2,297,422,434.120853081,749.644549763
2,298,181,401.232044199,754.049723757
2,299,203,350.960591133,761.926108374
2,300,185,826.854054054,761.972972973
2,301,167,1521.68263473,760.898203593
2,302,202,313.297029703,766.752475248
2,303,193,670.994818653,773.575129534
2,304,201,1082.08955224,778.92039801
2,305,216,475.300925926,794.824074074
2,306,200,765.21,804.405
2,307,313,312.10543131,809.814696486
2,308,429,697.86013986,815.095571096
2,309,203,781.871921182,812.467980296
2,310,202,296.118811881,815.737623762
2,311,156,90.6538461538,818.955128205
2,312,192,635.192708333,828.505208333
2,313,226,123.296460177,826.946902655
2,314,248,103.838709677,826.036290323
2,315,442,1066.90271493,833.214932127
2,316,104,718.548076923,829.971153846
2,317,164,1808.69512195,839.823170732
2,318,240,52.8375,848.641666667
2,319,151,846.463576159,848.40397351
2,320,247,1264.80161943,848.348178138
2,321,225,741.097777778,869.271111111
2,322,387,933.069767442,876.209302326
2,323,173,874.791907514,885.346820809
2,324,253,1771.09486166,895.588932806
2,325,56,360.339285714,901.553571429
2,326,136,929.066176471,901.889705882
2,327,115,1290.83478261,905.165217391
2,328,259,1780.34362934,909.073359073
2,329,240,391.445833333,908.279166667
2,330,184,358.668478261,914.342391304
2,331,233,1321.07725322,915.579399142
2,332,214,1027.41588785,922.640186916
2,333,142,1785.01408451,922.373239437
2,334,142,953.845070423,936.943661972
2,335,201,1111.17412935,938.437810945
2,336,361,1256.28531856,930.03601108
2,337,210,94.1380952381,942.519047619
2,338,74,721.459459459,938.540540541
2,339,253,1002.26482213,936.166007905
2,340,246,1739.66260163,941.069105691
2,341,330,1065.77575758,938.151515152
2,342,187,1725.81818182,946.85026738
2,343,359,1050.19220056,945.091922006
2,344,135,501.992592593,949.837037037
2,345,130,1194.46153846,945.707692308
2,346,409,1113.08801956,955.183374083
2,347,215,1873.73488372,955.762790698
2,348,483,1250.40786749,950.397515528
2,349,230,1127.13478261,965.960869565
2,350,530,1204.31320755,959.243396226
2,351,231,139.069264069,975.619047619
2,352,221,828.013574661,975.990950226
2,353,193,1706.78756477,973.611398964
2,354,532,1182.05451128,983.635338346
2,355,584,1109.97431507,975.003424658
2,356,396,1136.01262626,985.353535354
2,357,221,419.687782805,984.07239819
2,358,352,931.110795455,994.190340909
2,359,192,1553.390625,995.296875
2,360,572,1162.24475524,999.0
2,361,637,954.984301413,1012.95918367
2,362,222,1129.95945946,1006.35135135
2,363,127,1251.4015748,1019.01574803
2,364,296,1152.83108108,1026.87162162
2,365,100,1414.39,1020.49
2,366,285,939.014035088,1028.0245614
2,367,176,1399.23863636,1030.25
2,368,173,145.589595376,1030.75144509
2,369,282,954.308510638,1031.74822695
2,370,164,993.164634146,1031.07926829
2,371,224,1947.51785714,1034.47767857
2,372,235,378.978723404,1039.09361702
2,373,223,1912.31838565,1035.52466368
2,374,311,1010.85209003,1040.41157556
2,375,154,1126.37662338,1032.85714286
2,376,212,1967.85377358,1039.44811321
2,377,149,1141.47651007,1040.42281879
2,378,208,927.399038462,1046.91346154
2,379,269,1135.2267658,1055.94795539
2,380,204,1631.44607843,1048.90686275
2,381,226,1695.7920354,1048.16371681
2,382,711,1182.75386779,1054.97749648
2,383,168,1025.42857143,1051.49404762
2,384,375,1150.38666667,1057.90933333
2,385,203,895.15270936,1059.85714286
2,386,148,1048.12837838,1057.50675676
2,387,200,865.55,1066.14
2,388,241,46.0912863071,1061.7219917
2,389,532,1209.72368421,1066.59210526
2,390,164,1057.04268293,1078.64634146
2,391,439,1275.74487472,1078.9977221
2,392,287,47.1219512195,1084.37630662
2,393,220,1321.20909091,1085.87727273
2,394,243,1359.1399177,1092.86831276
2,395,122,1623.50819672,1089.98360656
2,396,79,1071.16455696,1094.10126582
2,397,517,1119.64990329,1096.28046422
2,398,424,1340.88679245,1096.0754717
2,399,450,809.337777778,1093.12666667
2,400,361,1099.6232687,1101.74515235
2,401,40,1063.5,1105.2
2,402,180,1399.22777778,1106.21666667
2,403,319,680.047021944,1119.4137931
2,404,227,195.841409692,1117.60792952
2,405,311,1115.97427653,1118.72025723
2,406,205,212.858536585,1120.48780488
2,407,436,1133.35091743,1120.17201835
2,408,242,1359.69421488,1120.57024793
2,409,276,284.971014493,1125.58333333
2,410,73,1401.63013699,1122.65753425
2,411,236,1958.87288136,1130.54237288
2,412,210,1973.73809524,1131.44761905
2,413,233,285.446351931,1138.59227468
2,414,233,1442.59656652,1138.01287554
2,415,173,107.537572254,1138.56069364
2,416,57,262.684210526,1143.10526316
2,417,192,1555.41666667,1148.88020833
2,418,116,1543.19827586,1142.56896552
2,419,253,1658.30434783,1147.37549407
2,420,160,1781.71875,1151.1
2,421,192,152.302083333,1151.02604167
2,422,197,598.609137056,1155.26395939
2,423,460,618.647826087,1150.75434783
2,424,474,1680.00421941,1163.34810127
2,425,175,1045.76,1164.58857143
2,426,135,473.17037037,1169.37037037
2,427,181,1574.33149171,1174.2320442
2,428,89,1163.01123596,1175.2247191
2,429,57,44.1403508772,1173.94736842
2,430,221,1006.70588235,1177.40723982
2,431,231,1984.42424242,1173.55411255
2,432,237,1581.21518987,1186.22362869
2,433,81,1069.24691358,1191.44444444
2,434,159,1529.04402516,1194.44025157
2,435,215,409.288372093,1189.34418605
2,436,126,488.849206349,1196.79365079
2,437,242,1601.34710744,1208.30578512
2,438,231,1726.9047619,1213.32467532
2,439,219,1127.21461187,1211.69406393
2,440,196,1830.35204082,1216.46428571
2,441,251,1585.97609562,1211.56175299
2,442,62,927.838709677,1216.46774194
2,443,287,13.0104529617,1225.88501742
2,444,211,1679.99526066,1221.71563981
2,445,59,1858.77966102,1221.98305085
2,446,317,58.4416403785,1221.82334385
2,447,205,1619.62439024,1228.30243902
2,448,354,144.093220339,1231.64124294
2,449,486,115.063786008,1236.52880658
2,450,45,278.711111111,1235.64444444
2,451,671,89.6438152012,1246.29061103
2,452,240,1964.175,1244.32083333
2,453,257,169.517509728,1244.52140078
2,454,214,1197.22429907,1246.21495327
2,455,531,153.286252354,1246.75517891
2,456,289,256.643598616,1248.37716263
2,457,464,389.471982759,1256.00431034
2,458,214,1100.12149533,1253.21962617
2,459,586,59.6365187713,1255.57508532
2,460,135,1993.77777778,1259.38518519
2,461,435,116.572413793,1260.60229885
2,462,516,172.263565891,1264.94379845
2,463,124,216.314516129,1260.65322581
2,464,224,711.78125,1260.04464286
2,465,218,1457.33027523,1265.00917431
2,466,170,1624.12352941,1261.62352941
2,467,156,139.121794872,1263.78846154
2,468,218,1968.60091743,1262.38990826
2,469,116,604.267241379,1267.04310345
2,470,823,73.1798298906,1275.86148238
2,471,70,275.0,1269.95714286
2,472,602,306.837209302,1279.19435216
2,473,672,42.3288690476,1278.47172619
2,474,282,505.478723404,1283.9787234
2,475,147,4.20408163265,1276.68707483
2,476,670,99.0910447761,1275.22089552
2,477,179,189.899441341,1279.8547486
2,478,520,240.805769231,1283.29615385
2,479,88,266.647727273,1274.51136364
2,480,213,1506.92488263,1277.22535211
2,481,668,20.0299401198,1289.25748503
2,482,333,165.348348348,1287.77477477
2,483,310,351.080645161,1285.70322581
2,484,183,556.355191257,1282.07650273
2,485,109,382.23853211,1283.36697248
2,486,496,431.622983871,1282.63709677
2,487,65,1337.21538462,1284.67692308
2,488,601,399.169717138,1293.06489185
2,489,981,124.004077472,1291.01834862
2,490,256,178.171875,1291.87109375
2,491,322,328.453416149,1295.09937888
2,492,450,662.895555556,1299.43333333
2,493,188,1031.4787234,1297.80851064
2,494,605,45.9851239669,1299.39504132
2,495,251,279.633466135,1301.90438247
2,496,378,81.8095238095,1294.57407407
2,497,1024,203.3046875,1300.42480469
2,498,159,576.176100629,1297.83647799
2,499,309,102.702265372,1301.62783172
2,500,490,522.432653061,1301.2
2,501,142,1403.88028169,1301.07746479
2,502,427,150.807962529,1297.81733021
2,503,128,929.8359375,1300.9765625
2,504,199,343.502512563,1301.72361809
2,505,412,411.121359223,1306.56796117
2,506,271,955.89298893,1308.59778598
2,507,99,1450.60606061,1302.48484848
2,508,398,366.932160804,1308.93718593
2,509,191,647.178010471,1309.15706806
2,510,214,428.303738318,1310.21028037
2,511,611,55.4779050736,1314.82324059
2,512,392,133.390306122,1311.83928571
2,513,794,244.474811083,1305.98740554
2,514,269,1270.26765799,1312.64312268
2,515,484,83.9008264463,1310.53305785
2,516,404,476.108910891,1316.21534653
2,517,229,1029.5371179,1318.70305677
2,518,226,4.46017699115,1311.67699115
2,519,433,163.145496536,1313.18706697
2,520,369,305.441734417,1317.76151762
2,521,103,528.495145631,1316.3592233
2,522,532,392.17481203,1319.81203008
2,523,796,352.188442211,1322.02512563
2,524,279,1286.42293907,1319.59139785
2,525,673,177.591381872,1321.68350669
2,526,347,246.680115274,1320.90201729
2,527,112,199.473214286,1322.92857143
2,528,193,216.89119171,1323.59067358
2,529,426,31.2159624413,1325.48356808
2,530,435,132.374712644,1326.4045977
2,531,496,263.643145161,1331.27822581
2,532,392,85.362244898,1329.01785714
2,533,63,827.365079365,1330.11111111
2,534,288,152.125,1330.80555556
2,535,352,316.002840909,1330.33806818
2,536,205,5.92682926829,1329.47317073
2,537,420,65.3047619048,1332.33095238
2,538,335,483.940298507,1330.50746269
2,539,179,1289.08938547,1330.93296089
2,540,332,233.262048193,1330.85240964
2,541,495,419.626262626,1332.36767677
2,542,451,114.195121951,1336.23503326
2,543,294,522.326530612,1337.39115646
2,544,417,367.254196643,1340.6498801
2,545,192,492.572916667,1341.09895833
2,546,255,611.196078431,1336.94509804
2,547,117,1093.24786325,1344.76068376
2,548,523,14.8680688337,1344.38814532
2,549,274,213.784671533,1338.64963504
2,550,802,340.256857855,1345.19950125
2,551,829,444.667068758,1343.20989144
2,552,213,738.399061033,1341.89201878
2,553,154,904.727272727,1342.28571429
2,554,191,1567.7434555,1341.05759162
2,555,192,794.765625,1347.98958333
2,556,226,835.880530973,1342.94247788
2,557,328,286.707317073,1347.54878049
2,558,309,309.637540453,1348.61488673
2,559,148,487.371621622,1350.72972973
2,560,541,415.641404806,1350.32532348
2,561,269,1073.54275093,1351.69888476
2,562,635,541.996850394,1354.01102362
2,563,276,267.166666667,1352.56521739
2,564,408,1635.15196078,1359.24264706
2,565,623,227.311396469,1353.21027287
2,566,230,69.5782608696,1350.73043478
2,567,999,384.376376376,1347.5955956
2,568,208,1159.59615385,1362.37019231
2,569,197,513.944162437,1361.54314721
2,570,290,477.834482759,1363.04827586
2,571,372,454.002688172,1363.09139785
2,572,217,562.285714286,1363.25806452
2,573,125,590.12,1367.952
2,574,227,244.017621145,1365.1277533
2,575,412,494.640776699,1367.3276699
2,576,205,1537.19512195,1367.47317073
2,577,179,9.71508379888,1366.66480447
2,578,130,168.761538462,1368.73846154
2,579,119,386.100840336,1370.20168067
2,580,735,437.257142857,1377.40544218
2,581,197,544.441624365,1370.6142132
2,582,215,614.562790698,1370.75813953
2,583,78,44.3076923077,1375.69230769
2,584,202,1636.24257426,1376.35643564
2,585,211,1822.54976303,1376.10900474
2,586,133,620.413533835,1378.93233083
2,587,148,1649.2027027,1379.7027027
2,588,368,673.184782609,1377.79891304
2,589,469,508.569296375,1381.89552239
2,590,354,537.093220339,1382.70621469
2,591,491,463.537678208,1379.65784114
2,592,446,483.441704036,1387.63452915
2,593,423,410.359338061,1379.68794326
2,594,49,201.918367347,1386.73469388
2,595,360,324.494444444,1396.04722222
2,596,197,524.634517766,1390.80203046
2,597,190,1185.02105263,1394.37894737
2,598,349,1337.6217765,1395.98567335
2,599,566,614.886925795,1400.28091873
2,600,51,1152.52941176,1399.62745098
2,601,149,650.684563758,1400.79194631
2,602,536,497.464552239,1402.06343284
2,603,558,561.971326165,1396.41039427
2,604,165,682.212121212,1407.26666667
2,605,233,1087.28755365,1407.82403433
2,606,587,577.611584327,1408.05962521
2,607,995,462.687437186,1410.65929648
2,608,567,551.171075838,1413.14638448
2,609,90,771.066666667,1419.83333333
2,610,278,1256.32014388,1420.03956835
2,611,309,148.352750809,1427.45954693
2,612,171,932.122807018,1420.0994152
2,613,251,403.764940239,1425.88844622
2,614,241,441.647302905,1427.24896266
2,615,197,603.720812183,1422.88324873
2,616,193,1625.95336788,1425.95336788
2,617,452,507.973451327,1427.48672566
2,618,259,623.652509653,1426.05019305
